Player_Name,Role_Desc,Player_team,Opposit_Team,is_manofThematch,pscore,City_Name
YS Chahal,Player,Royal Challengers Bangalore,Rajasthan Royals,0,1,Royal Challengers Bangalore
Yuvraj Singh,Player,Delhi Daredevils,Mumbai Indians,0,1,Delhi Daredevils
AB de Villiers,Player,Royal Challengers Bangalore,Rising Pune Supergiants,1,0,Rising Pune Supergiants
JEC Franklin,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
EJG Morgan,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Mumbai Indians
CH Morris,Player,Rajasthan Royals,Kings XI Punjab,0,0,Rajasthan Royals
Iqbal Abdulla,Player,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
S Aravind,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Royal Challengers Bangalore
MS Dhoni,CaptainKeeper,Chennai Super Kings,Mumbai Indians,0,0,Chennai Super Kings
P Negi,Player,Royal Challengers Bangalore,Delhi Daredevils,0,0,Royal Challengers Bangalore
SE Marsh,Player,Kings XI Punjab,Rising Pune Supergiants,0,1,Kings XI Punjab
GH Vihari,Player,Sunrisers Hyderabad,Kolkata Knight Riders,0,0,Kolkata Knight Riders
P Awana,Player,Kings XI Punjab,Sunrisers Hyderabad,0,1,Kings XI Punjab
RR Powar,Player,Kings XI Punjab,Delhi Daredevils,0,0,Delhi Daredevils
ML Hayden,Player,Chennai Super Kings,Mumbai Indians,1,0,Chennai Super Kings
NV Ojha,Keeper,Sunrisers Hyderabad,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
Y Venugopal Rao,Player,Deccan Chargers,Rajasthan Royals,0,0,Deccan Chargers
M Vohra,Player,Kings XI Punjab,Mumbai Indians,0,0,Kings XI Punjab
HH Pandya,Player,Mumbai Indians,Royal Challengers Bangalore,0,1,Mumbai Indians
V Sehwag,Player,Kings XI Punjab,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
A Mishra,Player,Sunrisers Hyderabad,Delhi Daredevils,0,0,Delhi Daredevils
UT Yadav,Player,Delhi Daredevils,Kings XI Punjab,0,1,Delhi Daredevils
JH Kallis,Player,Kolkata Knight Riders,Mumbai Indians,0,0,Mumbai Indians
A Nehra,Player,Delhi Daredevils,Rajasthan Royals,0,1,Delhi Daredevils
B Chipli,Player,Royal Challengers Bangalore,Chennai Super Kings,0,1,Royal Challengers Bangalore
SPD Smith,Captain,Rising Pune Supergiants,Kolkata Knight Riders,0,3,Rising Pune Supergiants
MEK Hussey,Player,Chennai Super Kings,Mumbai Indians,0,1,Chennai Super Kings
BB McCullum,Player,Chennai Super Kings,Rajasthan Royals,0,0,Rajasthan Royals
KD Karthik,Keeper,Gujarat Lions,Rising Pune Supergiants,0,0,Gujarat Lions
PJ Sangwan,Player,Delhi Daredevils,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
KC Sangakkara,Captain,Deccan Chargers,Kings XI Punjab,0,4,Deccan Chargers
G Gambhir,Captain,Delhi Daredevils,Kolkata Knight Riders,0,3,Kolkata Knight Riders
BB McCullum,Player,Chennai Super Kings,Mumbai Indians,0,0,Mumbai Indians
AJ Finch,Player,Gujarat Lions,Kings XI Punjab,0,0,Gujarat Lions
SK Warne,Captain,Rajasthan Royals,Delhi Daredevils,0,3,Rajasthan Royals
RR Powar,Player,Kings XI Punjab,Delhi Daredevils,0,1,Kings XI Punjab
MC Henriques,Player,sunrisers Hyderabad,Delhi Daredevils,0,0,Delhi Daredevils
MK Pandey,Player,Kolkata Knight Riders,Kings XI Punjab,0,0,Kings XI Punjab
MG Johnson,Player,Kings XI Punjab,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
STR Binny,Player,Rajasthan Royals,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
PA Patel,Keeper,Kochi Tuskers Kerala,Pune Warriors,0,0,Pune Warriors
SK Trivedi,Player,Rajasthan Royals,Royal Challengers Bangalore,0,1,Rajasthan Royals
HH Gibbs,Player,Deccan Chargers,Mumbai Indians,0,0,Deccan Chargers
KL Rahul,Keeper,Royal Challengers Bangalore,Rising Pune Supergiants,0,1,Royal Challengers Bangalore
CH Morris,Player,Rajasthan Royals,Kolkata Knight Riders,0,0,Rajasthan Royals
Gurkeerat Singh,Player,Kings XI Punjab,Rising Pune Supergiants,0,0,Rising Pune Supergiants
Harbhajan Singh,Player,Mumbai Indians,Royal Challengers Bangalore,0,1,Mumbai Indians
DPMD Jayawardene,Captain,Delhi Daredevils,Chennai Super Kings,0,4,Delhi Daredevils
PP Ojha,Player,Mumbai Indians,Royal Challengers Bangalore,0,1,Mumbai Indians
NV Ojha,Keeper,Sunrisers Hyderabad,Kings XI Punjab,0,0,Kings XI Punjab
JH Kallis,Player,Royal Challengers Bangalore,Delhi Daredevils,0,1,Royal Challengers Bangalore
RG Sharma,Player,Mumbai Indians,Chennai Super Kings,0,1,Mumbai Indians
AA Jhunjhunwala,Player,Rajasthan Royals,Mumbai Indians,0,1,Rajasthan Royals
MC Henriques,Player,Kolkata Knight Riders,Deccan Chargers,0,0,Deccan Chargers
V Kohli,Player,Royal Challengers Bangalore,Rajasthan Royals,0,0,Rajasthan Royals
LMP Simmons,Player,Mumbai Indians,Chennai Super Kings,0,1,Mumbai Indians
MEK Hussey,Player,Chennai Super Kings,Delhi Daredevils,0,1,Chennai Super Kings
NM Coulter-Nile,Player,Delhi Daredevils,Sunrisers Hyderabad,0,0,Delhi Daredevils
WP Saha,Player,Chennai Super Kings,Pune Warriors,0,0,Pune Warriors
M Vohra,Player,Kings XI Punjab,Rajasthan Royals,0,1,Kings XI Punjab
SS Tiwary,Player,Mumbai Indians,Chennai Super Kings,0,1,Mumbai Indians
STR Binny,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Royal Challengers Bangalore
Anureet Singh,Player,Kings XI Punjab,Chennai Super Kings,0,1,Kings XI Punjab
MK Pandey,Player,Kolkata Knight Riders,Chennai Super Kings,0,1,Kolkata Knight Riders
Imran Tahir,Player,Delhi Daredevils,Gujarat Lions,0,1,Delhi Daredevils
RA Jadeja,Player,Chennai Super Kings,Rajasthan Royals,1,1,Chennai Super Kings
A Singh,Player,Rajasthan Royals,Royal Challengers Bangalore,1,0,Royal Challengers Bangalore
NV Ojha,Keeper,Sunrisers Hyderabad,Kolkata Knight Riders,0,0,Kolkata Knight Riders
DT Christian,Player,Deccan Chargers,Royal Challengers Bangalore,0,1,Deccan Chargers
M Manhas,Player,Chennai Super Kings,Mumbai Indians,0,0,Mumbai Indians
RA Jadeja,Player,Chennai Super Kings,Sunrisers Hyderabad,0,0,Chennai Super Kings
DE Bollinger,Player,Chennai Super Kings,Pune Warriors,1,0,Pune Warriors
MS Dhoni,CaptainKeeper,Chennai Super Kings,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
KP Pietersen,Player,Rising Pune Supergiants,Mumbai Indians,0,0,Mumbai Indians
B Kumar,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
DJ Hussey,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
WP Saha,Keeper,Kolkata Knight Riders,Chennai Super Kings,0,1,Kolkata Knight Riders
V Sehwag,Captain,Delhi Daredevils,Chennai Super Kings,0,3,Delhi Daredevils
A Nehra,Player,Delhi Daredevils,Deccan Chargers,0,1,Delhi Daredevils
STR Binny,Player,Rajasthan Royals,Kolkata Knight Riders,0,0,Kolkata Knight Riders
JP Duminy,Player,Delhi Daredevils,Rajasthan Royals,0,1,Delhi Daredevils
STR Binny,Player,Rajasthan Royals,Pune Warriors,0,1,Rajasthan Royals
YK Pathan,Player,Rajasthan Royals,Kings XI Punjab,0,1,Rajasthan Royals
UT Yadav,Player,Kolkata Knight Riders,Chennai Super Kings,0,1,Kolkata Knight Riders
DS Kulkarni,Player,Gujarat Lions,Kings XI Punjab,0,0,Gujarat Lions
MA Agarwal,Player,Delhi Daredevils,Rajasthan Royals,0,0,Rajasthan Royals
KK Nair,Player,Rajasthan Royals,Delhi Daredevils,1,0,Delhi Daredevils
R Vinay Kumar,Player,Kolkata Knight Riders,Delhi Daredevils,0,0,Delhi Daredevils
MS Dhoni,CaptainKeeper,Chennai Super Kings,Rajasthan Royals,0,0,Rajasthan Royals
V Kohli,Captain,Royal Challengers Bangalore,Rising Pune Supergiants,1,4,Royal Challengers Bangalore
AT Rayudu,Keeper,Mumbai Indians,Kings XI Punjab,0,1,Mumbai Indians
SS Tiwary,Player,Royal Challengers Bangalore,Chennai Super Kings,0,0,Royal Challengers Bangalore
DL Vettori,Captain,Royal Challengers Bangalore,Kolkata Knight Riders,0,4,Royal Challengers Bangalore
V Sehwag,Captain,Delhi Daredevils,Deccan Chargers,0,3,Deccan Chargers
SV Samson,Keeper,Rajasthan Royals,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
S Anirudha,Player,Sunrisers Hyderabad,Kolkata Knight Riders,0,0,Kolkata Knight Riders
B Kumar,Player,Sunrisers Hyderabad,Rajasthan Royals,0,0,Rajasthan Royals
Anureet Singh,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kings XI Punjab
WP Saha,Keeper,Kings XI Punjab,Rising Pune Supergiants,0,0,Kings XI Punjab
Sandeep Sharma,Player,Kings XI Punjab,Royal Challengers Bangalore,0,0,Kings XI Punjab
MA Starc,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Mumbai Indians
PA Patel,Keeper,Mumbai Indians,Rising Pune Supergiants,0,1,Mumbai Indians
SL Malinga,Player,Mumbai Indians,Kings XI Punjab,0,0,Kings XI Punjab
AM Rahane,Player,Rajasthan Royals,Chennai Super Kings,0,0,Chennai Super Kings
R Vinay Kumar,Player,Royal Challengers Bangalore,Kings XI Punjab,0,0,Kings XI Punjab
YS Chahal,Player,Royal Challengers Bangalore,Kings XI Punjab,0,0,Kings XI Punjab
K Goel,Player,Kings XI Punjab,Mumbai Indians,0,0,Mumbai Indians
YS Chahal,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Kolkata Knight Riders
SB Jakati,Player,Chennai Super Kings,Deccan Chargers,0,1,Chennai Super Kings
Sandeep Sharma,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kolkata Knight Riders
Q de Kock,Keeper,Delhi Daredevils,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
AB de Villiers,Player,Delhi Daredevils,Deccan Chargers,0,0,Deccan Chargers
DA Miller,Captain,Kings XI Punjab,Sunrisers Hyderabad,0,3,Sunrisers Hyderabad
JD Unadkat,Player,Rising Pune Supergiants,Kings XI Punjab,1,0,Rising Pune Supergiants
YS Chahal,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Mumbai Indians
GJ Maxwell,Captain,Kings XI Punjab,Rising Pune Supergiants,0,3,Rising Pune Supergiants
STR Binny,Player,Royal Challengers Bangalore,Gujarat Lions,0,0,Gujarat Lions
S Kaul,Player,Delhi Daredevils,Kings XI Punjab,0,0,Kings XI Punjab
V Sehwag,Player,Delhi Daredevils,Kings XI Punjab,0,0,Kings XI Punjab
MG Johnson,Player,Mumbai Indians,Rajasthan Royals,0,0,Mumbai Indians
STR Binny,Player,Rajasthan Royals,Delhi Daredevils,0,0,Rajasthan Royals
MM Patel,Player,Mumbai Indians,Deccan Chargers,0,1,Mumbai Indians
MS Dhoni,CaptainKeeper,Chennai Super Kings,Mumbai Indians,0,1,Chennai Super Kings
R Sharma,Player,Pune Warriors,Delhi Daredevils,0,0,Delhi Daredevils
KK Nair,Player,Delhi Daredevils,Kings XI Punjab,0,1,Delhi Daredevils
S Sreesanth,Player,Kings XI Punjab,Chennai Super Kings,0,0,Chennai Super Kings
AB Agarkar,Player,Delhi Daredevils,Deccan Chargers,0,1,Delhi Daredevils
B Lee,Player,Kolkata Knight Riders,Delhi Daredevils,0,0,Delhi Daredevils
PJ Sangwan,Player,Delhi Daredevils,Chennai Super Kings,0,0,Chennai Super Kings
UT Yadav,Player,Kolkata Knight Riders,Chennai Super Kings,0,1,Kolkata Knight Riders
SP Narine,Player,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
Yuvraj Singh,Player,Delhi Daredevils,Kolkata Knight Riders,0,1,Delhi Daredevils
BB McCullum,Player,Kolkata Knight Riders,Royal Challengers Bangalore,1,0,Royal Challengers Bangalore
DR Smith,Player,Chennai Super Kings,Rajasthan Royals,0,0,Chennai Super Kings
RA Jadeja,Player,Chennai Super Kings,Delhi Daredevils,0,0,Delhi Daredevils
UBT Chand,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Kolkata Knight Riders
TM Dilshan,Player,Delhi Daredevils,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
B Chipli,Player,Deccan Chargers,Mumbai Indians,0,0,Deccan Chargers
A Nehra,Player,Chennai Super Kings,Kings XI Punjab,0,0,Kings XI Punjab
B Chipli,Player,Deccan Chargers,Mumbai Indians,0,0,Mumbai Indians
M Vijay,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kolkata Knight Riders
CH Gayle,Player,Royal Challengers Bangalore,Delhi Daredevils,0,0,Delhi Daredevils
DJ Bravo,Player,Chennai Super Kings,Mumbai Indians,0,1,Chennai Super Kings
MF Maharoof,Player,Delhi Daredevils,Kings XI Punjab,0,1,Delhi Daredevils
AB de Villiers,Keeper,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Kolkata Knight Riders
AM Nayar,Player,Mumbai Indians,Chennai Super Kings,0,1,Chennai Super Kings
PP Chawla,Player,Kings XI Punjab,Chennai Super Kings,0,0,Kings XI Punjab
SC Ganguly,Captain,Pune Warriors,Chennai Super Kings,0,3,Pune Warriors
SC Ganguly,Player,Kolkata Knight Riders,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
AD Russell,Player,Kolkata Knight Riders,Mumbai Indians,0,1,Kolkata Knight Riders
AR Patel,Player,Kings XI Punjab,Mumbai Indians,0,1,Kings XI Punjab
AP Tare,Keeper,Mumbai Indians,Kolkata Knight Riders,0,1,Mumbai Indians
RA Jadeja,Player,Chennai Super Kings,Royal Challengers Bangalore,0,0,Chennai Super Kings
SS Iyer,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Kolkata Knight Riders
Iqbal Abdulla,Player,Kolkata Knight Riders,Kochi Tuskers Kerala,0,1,Kolkata Knight Riders
S Sreesanth,Player,Kings XI Punjab,Delhi Daredevils,0,1,Kings XI Punjab
M Morkel,Player,Delhi Daredevils,Pune Warriors,0,1,Delhi Daredevils
PV Tambe,Player,Rajasthan Royals,Delhi Daredevils,0,0,Delhi Daredevils
KA Pollard,Player,Mumbai Indians,Kolkata Knight Riders,0,1,Mumbai Indians
AC Gilchrist,CaptainKeeper,Deccan Chargers,Kolkata Knight Riders,0,0,Deccan Chargers
JA Morkel,Player,Chennai Super Kings,Mumbai Indians,0,0,Mumbai Indians
AB de Villiers,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Royal Challengers Bangalore
S Badrinath,Player,Chennai Super Kings,Royal Challengers Bangalore,0,1,Chennai Super Kings
V Sehwag,Captain,Delhi Daredevils,Kings XI Punjab,0,4,Delhi Daredevils
STR Binny,Player,Rajasthan Royals,Mumbai Indians,0,1,Rajasthan Royals
UT Yadav,Player,Kolkata Knight Riders,Mumbai Indians,0,1,Kolkata Knight Riders
DP Nannes,Player,Delhi Daredevils,Kolkata Knight Riders,0,0,Delhi Daredevils
RG Sharma,Captain,Mumbai Indians,Sunrisers Hyderabad,0,3,Mumbai Indians
Harbhajan Singh,Captain,Mumbai Indians,Deccan Chargers,0,4,Mumbai Indians
KD Karthik,Keeper,Delhi Daredevils,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
Mohammed Shami,Player,Delhi Daredevils,Mumbai Indians,0,1,Delhi Daredevils
DB Ravi Teja,Player,Deccan Chargers,Rajasthan Royals,0,0,Deccan Chargers
M Vijay,Player,Kings XI Punjab,Rising Pune Supergiants,0,1,Kings XI Punjab
RV Uthappa,Player,Mumbai Indians,Delhi Daredevils,0,0,Delhi Daredevils
KD Karthik,Player,Kings XI Punjab,Royal Challengers Bangalore,0,0,Kings XI Punjab
R Ashwin,Player,Chennai Super Kings,Kolkata Knight Riders,0,0,Kolkata Knight Riders
RE van der Merwe,Player,Royal Challengers Bangalore,Deccan Chargers,0,0,Royal Challengers Bangalore
F du Plessis,Player,Chennai Super Kings,Delhi Daredevils,0,0,Delhi Daredevils
A Symonds,Player,Mumbai Indians,Chennai Super Kings,0,1,Mumbai Indians
AM Nayar,Player,Kings XI Punjab,Royal Challengers Bangalore,0,0,Kings XI Punjab
DJ Hussey,Player,Kings XI Punjab,Rajasthan Royals,0,0,Rajasthan Royals
R Dravid,Player,Royal Challengers Bangalore,Deccan Chargers,0,1,Royal Challengers Bangalore
HH Pandya,Player,Mumbai Indians,Rising Pune Supergiants,0,1,Mumbai Indians
WD Parnell,Player,Pune Warriors,Mumbai Indians,0,0,Pune Warriors
CL White,Captain,Sunrisers Hyderabad,Kings XI Punjab,0,3,Kings XI Punjab
CH Morris,Player,Rajasthan Royals,Kings XI Punjab,0,0,Kings XI Punjab
DA Warner,Captain,Sunrisers Hyderabad,Mumbai Indians,0,3,Mumbai Indians
TG Southee,Player,Mumbai Indians,Sunrisers Hyderabad,0,0,Mumbai Indians
Y Venugopal Rao,Player,Delhi Daredevils,Mumbai Indians,0,1,Delhi Daredevils
NM Coulter-Nile,Player,Delhi Daredevils,Rajasthan Royals,0,1,Delhi Daredevils
V Kohli,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,0,Kolkata Knight Riders
DPMD Jayawardene,Player,Kings XI Punjab,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
Z Khan,Player,Royal Challengers Bangalore,Kolkata Knight Riders,0,1,Royal Challengers Bangalore
A Nehra,Player,Chennai Super Kings,Royal Challengers Bangalore,0,1,Chennai Super Kings
SK Trivedi,Player,Rajasthan Royals,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
CL White,Player,Deccan Chargers,Royal Challengers Bangalore,0,1,Deccan Chargers
TM Dilshan,Player,Royal Challengers Bangalore,Mumbai Indians,0,1,Royal Challengers Bangalore
AD Mathews,Player,Kolkata Knight Riders,Deccan Chargers,1,0,Deccan Chargers
RG Sharma,Captain,Mumbai Indians,Rajasthan Royals,0,3,Rajasthan Royals
Z Khan,Player,Royal Challengers Bangalore,Delhi Daredevils,0,1,Royal Challengers Bangalore
KM Jadhav,Player,Delhi Daredevils,Sunrisers Hyderabad,0,1,Delhi Daredevils
AC Gilchrist,CaptainKeeper,Kings XI Punjab,Kolkata Knight Riders,0,1,Kings XI Punjab
RG Sharma,Captain,Mumbai Indians,Rising Pune Supergiants,0,4,Mumbai Indians
LRPL Taylor,Player,Royal Challengers Bangalore,Delhi Daredevils,0,0,Delhi Daredevils
KK Cooper,Player,Rajasthan Royals,Delhi Daredevils,0,0,Delhi Daredevils
RG Sharma,Player,Deccan Chargers,Rajasthan Royals,0,0,Rajasthan Royals
JD Unadkat,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
Iqbal Abdulla,Player,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
DS Kulkarni,Player,Rajasthan Royals,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
YK Pathan,Player,Kolkata Knight Riders,Chennai Super Kings,0,0,Chennai Super Kings
HH Pandya,Player,Mumbai Indians,Delhi Daredevils,0,0,Delhi Daredevils
SB Jakati,Player,Gujarat Lions,Royal Challengers Bangalore,0,0,Gujarat Lions
EJG Morgan,Player,Kolkata Knight Riders,Kochi Tuskers Kerala,0,1,Kolkata Knight Riders
MG Johnson,Player,Mumbai Indians,Sunrisers Hyderabad,0,1,Mumbai Indians
GJ Maxwell,Player,Kings XI Punjab,Kolkata Knight Riders,0,0,Kolkata Knight Riders
A Nehra,Player,Delhi Daredevils,Kings XI Punjab,0,0,Delhi Daredevils
SL Malinga,Player,Mumbai Indians,Chennai Super Kings,0,0,Chennai Super Kings
BB McCullum,Player,Gujarat Lions,Delhi Daredevils,0,0,Delhi Daredevils
DPMD Jayawardene,Player,Delhi Daredevils,Chennai Super Kings,0,0,Delhi Daredevils
SK Raina,Player,Chennai Super Kings,Kings XI Punjab,0,0,Kings XI Punjab
V Kohli,Captain,Royal Challengers Bangalore,Sunrisers Hyderabad,0,4,Royal Challengers Bangalore
KC Sangakkara,CaptainKeeper,Kings XI Punjab,Royal Challengers Bangalore,0,1,Kings XI Punjab
NLTC Perera,Player,Kochi Tuskers Kerala,Chennai Super Kings,0,0,Kochi Tuskers Kerala
Mandeep Singh,Player,Royal Challengers Bangalore,Gujarat Lions,0,0,Gujarat Lions
Z Khan,Captain,Delhi Daredevils,Royal Challengers Bangalore,0,3,Delhi Daredevils
AB de Villiers,Player,Royal Challengers Bangalore,Kings XI Punjab,0,1,Royal Challengers Bangalore
M Kartik,Player,Royal Challengers Bangalore,Rajasthan Royals,0,1,Royal Challengers Bangalore
JD Unadkat,Player,Royal Challengers Bangalore,Chennai Super Kings,0,1,Royal Challengers Bangalore
PA Patel,Keeper,Chennai Super Kings,Kings XI Punjab,0,0,Chennai Super Kings
S Dhawan,Player,Sunrisers Hyderabad,Rajasthan Royals,0,0,Rajasthan Royals
RP Singh,Player,Deccan Chargers,Delhi Daredevils,0,1,Deccan Chargers
S Kaul,Player,Delhi Daredevils,Royal Challengers Bangalore,0,1,Delhi Daredevils
RP Singh,Player,Royal Challengers Bangalore,Mumbai Indians,0,0,Mumbai Indians
GJ Bailey,Captain,Kings XI Punjab,Chennai Super Kings,0,3,Kings XI Punjab
RP Singh,Player,Kochi Tuskers Kerala,Mumbai Indians,0,0,Mumbai Indians
A Ashish Reddy,Player,Deccan Chargers,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
SPD Smith,Player,Rajasthan Royals,Chennai Super Kings,0,0,Rajasthan Royals
RP Singh,Player,Mumbai Indians,Rajasthan Royals,0,0,Rajasthan Royals
DS Kulkarni,Player,Rajasthan Royals,Sunrisers Hyderabad,0,0,Sunrisers Hyderabad
AC Gilchrist,CaptainKeeper,Kings XI Punjab,Pune Warriors,0,0,Pune Warriors
KD Karthik,Keeper,Delhi Daredevils,Kings XI Punjab,0,0,Delhi Daredevils
DA Warner,Captain,Sunrisers Hyderabad,Kolkata Knight Riders,1,3,Sunrisers Hyderabad
RR Powar,Player,Kings XI Punjab,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
SS Tiwary,Player,Royal Challengers Bangalore,Rajasthan Royals,0,0,Rajasthan Royals
DW Steyn,Player,Royal Challengers Bangalore,Chennai Super Kings,0,0,Chennai Super Kings
A Nehra,Player,Mumbai Indians,Delhi Daredevils,0,1,Mumbai Indians
A Mishra,Player,Sunrisers Hyderabad,Chennai Super Kings,0,0,Sunrisers Hyderabad
M Vohra,Player,Kings XI Punjab,Delhi Daredevils,0,0,Delhi Daredevils
SL Malinga,Player,Mumbai Indians,Royal Challengers Bangalore,0,0,Royal Challengers Bangalore
B Kumar,Player,Pune Warriors,Mumbai Indians,0,0,Mumbai Indians
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kings XI Punjab,0,0,Chennai Super Kings
SK Raina,Player,Chennai Super Kings,Mumbai Indians,0,0,Chennai Super Kings
DA Miller,Player,Kings XI Punjab,Royal Challengers Bangalore,0,1,Kings XI Punjab
HV Patel,Player,Royal Challengers Bangalore,Sunrisers Hyderabad,0,1,Royal Challengers Bangalore
SS Tiwary,Player,Mumbai Indians,Deccan Chargers,0,1,Mumbai Indians
V Kohli,Captain,Royal Challengers Bangalore,Chennai Super Kings,0,4,Royal Challengers Bangalore
CL White,Captain,Sunrisers Hyderabad,Kolkata Knight Riders,0,3,Sunrisers Hyderabad
V Sehwag,Captain,Delhi Daredevils,Mumbai Indians,0,4,Delhi Daredevils
B Kumar,Player,Pune Warriors,Kolkata Knight Riders,0,0,Pune Warriors
EJG Morgan,Player,Kolkata Knight Riders,Chennai Super Kings,0,1,Kolkata Knight Riders
MS Dhoni,CaptainKeeper,Rising Pune Supergiants,Gujarat Lions,0,0,Gujarat Lions
P Negi,Player,Chennai Super Kings,Mumbai Indians,0,0,Mumbai Indians
KP Pietersen,Captain,Royal Challengers Bangalore,Kings XI Punjab,0,3,Royal Challengers Bangalore
Harbhajan Singh,Player,Mumbai Indians,Royal Challengers Bangalore,0,1,Mumbai Indians
SW Tait,Player,Rajasthan Royals,Kolkata Knight Riders,0,0,Kolkata Knight Riders
GJ Bailey,Captain,Kings XI Punjab,Kolkata Knight Riders,0,3,Kolkata Knight Riders
S Kaul,Player,Sunrisers Hyderabad,Rising Pune Supergiants,0,0,Sunrisers Hyderabad
DW Steyn,Player,Sunrisers Hyderabad,Royal Challengers Bangalore,0,0,Sunrisers Hyderabad
S Badrinath,Player,Chennai Super Kings,Kings XI Punjab,0,1,Chennai Super Kings
Mandeep Singh,Player,Kings XI Punjab,Mumbai Indians,0,1,Kings XI Punjab
