"Player_Name","Role_Desc","Player_team","Opposit_Team","is_manofThematch","pscore","City_Name"
"P Negi","Player","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
"MM Sharma","Player","Chennai Super Kings","Kings XI Punjab","0","0","Chennai Super Kings"
"V Sehwag","Player","Kings XI Punjab","Chennai Super Kings","0","0","Chennai Super Kings"
"WP Saha","Keeper","Kings XI Punjab","Chennai Super Kings","0","0","Chennai Super Kings"
"L Balaji","Player","Kings XI Punjab","Chennai Super Kings","0","0","Chennai Super Kings"
"GJ Bailey","Captain","Kings XI Punjab","Chennai Super Kings","0","3","Chennai Super Kings"
"CA Pujara","Player","Kings XI Punjab","Chennai Super Kings","0","0","Chennai Super Kings"
"GJ Maxwell","Player","Kings XI Punjab","Chennai Super Kings","1","0","Chennai Super Kings"
"DA Miller","Player","Kings XI Punjab","Chennai Super Kings","0","0","Chennai Super Kings"
"P Awana","Player","Kings XI Punjab","Chennai Super Kings","0","0","Chennai Super Kings"
"R Dhawan","Player","Kings XI Punjab","Chennai Super Kings","0","0","Chennai Super Kings"
"MG Johnson","Player","Kings XI Punjab","Chennai Super Kings","0","0","Chennai Super Kings"
"AR Patel","Player","Kings XI Punjab","Chennai Super Kings","0","0","Chennai Super Kings"
"S Dhawan","Captain","Sunrisers Hyderabad","Rajasthan Royals","0","3","Sunrisers Hyderabad"
"Y Venugopal Rao","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"I Sharma","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"DW Steyn","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"A Mishra","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"KV Sharma","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"DA Warner","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"AJ Finch","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"B Kumar","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"KL Rahul","Keeper","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"DJG Sammy","Player","Sunrisers Hyderabad","Rajasthan Royals","0","0","Sunrisers Hyderabad"
"SR Watson","Captain","Rajasthan Royals","Sunrisers Hyderabad","0","3","Sunrisers Hyderabad"
"AM Nayar","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"DS Kulkarni","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"AM Rahane","Player","Rajasthan Royals","Sunrisers Hyderabad","1","0","Sunrisers Hyderabad"
"R Bhatia","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"BJ Hodge","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"STR Binny","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"JP Faulkner","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"SV Samson","Keeper","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"PV Tambe","Player","Rajasthan Royals","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"Z Khan","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"MEK Hussey","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"Harbhajan Singh","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"RG Sharma","Captain","Mumbai Indians","Royal Challengers Bangalore","0","3","Royal Challengers Bangalore"
"PP Ojha","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"SL Malinga","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"AP Tare","Keeper","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"AT Rayudu","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"KA Pollard","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"CJ Anderson","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"JJ Bumrah","Player","Mumbai Indians","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"V Kohli","Captain","Royal Challengers Bangalore","Mumbai Indians","0","3","Royal Challengers Bangalore"
"PA Patel","Keeper","Royal Challengers Bangalore","Mumbai Indians","1","0","Royal Challengers Bangalore"
"Yuvraj Singh","Player","Royal Challengers Bangalore","Mumbai Indians","0","0","Royal Challengers Bangalore"
"AB Dinda","Player","Royal Challengers Bangalore","Mumbai Indians","0","0","Royal Challengers Bangalore"
"JA Morkel","Player","Royal Challengers Bangalore","Mumbai Indians","0","0","Royal Challengers Bangalore"
"AB de Villiers","Player","Royal Challengers Bangalore","Mumbai Indians","0","0","Royal Challengers Bangalore"
"VR Aaron","Player","Royal Challengers Bangalore","Mumbai Indians","0","0","Royal Challengers Bangalore"
"MA Starc","Player","Royal Challengers Bangalore","Mumbai Indians","0","0","Royal Challengers Bangalore"
"YS Chahal","Player","Royal Challengers Bangalore","Mumbai Indians","0","0","Royal Challengers Bangalore"
"LRPL Taylor","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"MK Tiwary","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"KD Karthik","CaptainKeeper","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"JP Duminy","Player","Delhi Daredevils","Kolkata Knight Riders","1","0","Kolkata Knight Riders"
"M Vijay","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"MA Agarwal","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"S Nadeem","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"JD Unadkat","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"Mohammed Shami","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"NM Coulter-Nile","Player","Delhi Daredevils","Kolkata Knight Riders","0","0","Kolkata Knight Riders"
"JH Kallis","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Kolkata Knight Riders"
"YK Pathan","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Kolkata Knight Riders"
"G Gambhir","Captain","Kolkata Knight Riders","Delhi Daredevils","0","3","Kolkata Knight Riders"
"RV Uthappa","Keeper","Kolkata Knight Riders","Delhi Daredevils","0","0","Kolkata Knight Riders"
"PP Chawla","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Kolkata Knight Riders"
"R Vinay Kumar","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Kolkata Knight Riders"
"MK Pandey","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Kolkata Knight Riders"
"M Morkel","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Kolkata Knight Riders"
"Shakib Al Hasan","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Kolkata Knight Riders"
"SA Yadav","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Kolkata Knight Riders"
"SP Narine","Player","Kolkata Knight Riders","Delhi Daredevils","0","0","Kolkata Knight Riders"
"SR Watson","Captain","Rajasthan Royals","Kings XI Punjab","0","3","Rajasthan Royals"
"AM Nayar","Player","Rajasthan Royals","Kings XI Punjab","0","0","Rajasthan Royals"
"DS Kulkarni","Player","Rajasthan Royals","Kings XI Punjab","0","0","Rajasthan Royals"
"AM Rahane","Player","Rajasthan Royals","Kings XI Punjab","0","0","Rajasthan Royals"
"R Bhatia","Player","Rajasthan Royals","Kings XI Punjab","0","0","Rajasthan Royals"
"STR Binny","Player","Rajasthan Royals","Kings XI Punjab","0","0","Rajasthan Royals"
"SPD Smith","Player","Rajasthan Royals","Kings XI Punjab","0","0","Rajasthan Royals"
"JP Faulkner","Player","Rajasthan Royals","Kings XI Punjab","0","0","Rajasthan Royals"
"SV Samson","Keeper","Rajasthan Royals","Kings XI Punjab","0","0","Rajasthan Royals"
"PV Tambe","Player","Rajasthan Royals","Kings XI Punjab","0","0","Rajasthan Royals"
"V Sehwag","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"WP Saha","Keeper","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"M Kartik","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"L Balaji","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"GJ Bailey","Captain","Kings XI Punjab","Rajasthan Royals","0","3","Rajasthan Royals"
"CA Pujara","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"GJ Maxwell","Player","Kings XI Punjab","Rajasthan Royals","1","0","Rajasthan Royals"
"DA Miller","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"P Awana","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"MG Johnson","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"AR Patel","Player","Kings XI Punjab","Rajasthan Royals","0","0","Rajasthan Royals"
"LRPL Taylor","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"MK Tiwary","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"KD Karthik","CaptainKeeper","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"JP Duminy","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"M Vijay","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"MA Agarwal","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"S Nadeem","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"JD Unadkat","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"Mohammed Shami","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"NM Coulter-Nile","Player","Delhi Daredevils","Chennai Super Kings","0","0","Chennai Super Kings"
"BB McCullum","Player","Chennai Super Kings","Delhi Daredevils","0","0","Chennai Super Kings"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Delhi Daredevils","0","0","Chennai Super Kings"
"SK Raina","Player","Chennai Super Kings","Delhi Daredevils","1","0","Chennai Super Kings"
"RA Jadeja","Player","Chennai Super Kings","Delhi Daredevils","0","0","Chennai Super Kings"
"DR Smith","Player","Chennai Super Kings","Delhi Daredevils","0","0","Chennai Super Kings"
"M Manhas","Player","Chennai Super Kings","Delhi Daredevils","0","0","Chennai Super Kings"
"R Ashwin","Player","Chennai Super Kings","Delhi Daredevils","0","0","Chennai Super Kings"
"F du Plessis","Player","Chennai Super Kings","Delhi Daredevils","0","0","Chennai Super Kings"
"IC Pandey","Player","Chennai Super Kings","Delhi Daredevils","0","0","Chennai Super Kings"
"MM Sharma","Player","Chennai Super Kings","Delhi Daredevils","0","0","Chennai Super Kings"
"IK Pathan","Player","Sunrisers Hyderabad","Kings XI Punjab","0","0","Kings XI Punjab"
"S Dhawan","Captain","Sunrisers Hyderabad","Kings XI Punjab","0","3","Kings XI Punjab"
"Y Venugopal Rao","Player","Sunrisers Hyderabad","Kings XI Punjab","0","0","Kings XI Punjab"
"DW Steyn","Player","Sunrisers Hyderabad","Kings XI Punjab","0","0","Kings XI Punjab"
"A Mishra","Player","Sunrisers Hyderabad","Kings XI Punjab","0","0","Kings XI Punjab"
"KV Sharma","Player","Sunrisers Hyderabad","Kings XI Punjab","0","0","Kings XI Punjab"
"DA Warner","Player","Sunrisers Hyderabad","Kings XI Punjab","0","0","Kings XI Punjab"
"AJ Finch","Player","Sunrisers Hyderabad","Kings XI Punjab","0","0","Kings XI Punjab"
"B Kumar","Player","Sunrisers Hyderabad","Kings XI Punjab","0","0","Kings XI Punjab"
"KL Rahul","Keeper","Sunrisers Hyderabad","Kings XI Punjab","0","0","Kings XI Punjab"
"DJG Sammy","Player","Sunrisers Hyderabad","Kings XI Punjab","0","0","Kings XI Punjab"
"V Sehwag","Player","Kings XI Punjab","Sunrisers Hyderabad","0","0","Kings XI Punjab"
"WP Saha","Keeper","Kings XI Punjab","Sunrisers Hyderabad","0","0","Kings XI Punjab"
"L Balaji","Player","Kings XI Punjab","Sunrisers Hyderabad","0","0","Kings XI Punjab"
"GJ Bailey","Captain","Kings XI Punjab","Sunrisers Hyderabad","0","3","Kings XI Punjab"
"CA Pujara","Player","Kings XI Punjab","Sunrisers Hyderabad","0","0","Kings XI Punjab"
"GJ Maxwell","Player","Kings XI Punjab","Sunrisers Hyderabad","1","0","Kings XI Punjab"
"DA Miller","Player","Kings XI Punjab","Sunrisers Hyderabad","0","0","Kings XI Punjab"
"R Dhawan","Player","Kings XI Punjab","Sunrisers Hyderabad","0","0","Kings XI Punjab"
"MG Johnson","Player","Kings XI Punjab","Sunrisers Hyderabad","0","0","Kings XI Punjab"
"Sandeep Sharma","Player","Kings XI Punjab","Sunrisers Hyderabad","0","0","Kings XI Punjab"
"AR Patel","Player","Kings XI Punjab","Sunrisers Hyderabad","0","0","Kings XI Punjab"
"BB McCullum","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"MS Dhoni","CaptainKeeper","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"SK Raina","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"RA Jadeja","Player","Chennai Super Kings","Rajasthan Royals","1","0","Rajasthan Royals"
"DR Smith","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"M Manhas","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"R Ashwin","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"F du Plessis","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"IC Pandey","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"MM Sharma","Player","Chennai Super Kings","Rajasthan Royals","0","0","Rajasthan Royals"
"SR Watson","Captain","Rajasthan Royals","Chennai Super Kings","0","3","Rajasthan Royals"
"AM Nayar","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"DS Kulkarni","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"AM Rahane","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"R Bhatia","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"STR Binny","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"SPD Smith","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"JP Faulkner","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"SV Samson","Keeper","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"PV Tambe","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"TG Southee","Player","Rajasthan Royals","Chennai Super Kings","0","0","Rajasthan Royals"
"V Kohli","Captain","Royal Challengers Bangalore","Kolkata Knight Riders","0","3","Royal Challengers Bangalore"
"PA Patel","Keeper","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Royal Challengers Bangalore"
"Yuvraj Singh","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Royal Challengers Bangalore"
"AB Dinda","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Royal Challengers Bangalore"
"JA Morkel","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Royal Challengers Bangalore"
"AB de Villiers","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Royal Challengers Bangalore"
"M Muralitharan","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Royal Challengers Bangalore"
"VR Aaron","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Royal Challengers Bangalore"
"MA Starc","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Royal Challengers Bangalore"
"YS Chahal","Player","Royal Challengers Bangalore","Kolkata Knight Riders","0","0","Royal Challengers Bangalore"
"JH Kallis","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"YK Pathan","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"G Gambhir","Captain","Kolkata Knight Riders","Royal Challengers Bangalore","0","3","Royal Challengers Bangalore"
"RV Uthappa","Keeper","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"R Vinay Kumar","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"MK Pandey","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"M Morkel","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"UT Yadav","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"SA Yadav","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"SP Narine","Player","Kolkata Knight Riders","Royal Challengers Bangalore","0","0","Royal Challengers Bangalore"
"LR Shukla","Player","Delhi Daredevils","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"MK Tiwary","Player","Delhi Daredevils","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"KD Karthik","Keeper","Delhi Daredevils","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"JP Duminy","Player","Delhi Daredevils","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"KP Pietersen","Captain","Delhi Daredevils","Sunrisers Hyderabad","0","3","Sunrisers Hyderabad"
"M Vijay","Player","Delhi Daredevils","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"WD Parnell","Player","Delhi Daredevils","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"S Nadeem","Player","Delhi Daredevils","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"JD Unadkat","Player","Delhi Daredevils","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"Mohammed Shami","Player","Delhi Daredevils","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"Q de Kock","Player","Delhi Daredevils","Sunrisers Hyderabad","0","0","Sunrisers Hyderabad"
"S Dhawan","Captain","Sunrisers Hyderabad","Delhi Daredevils","0","3","Sunrisers Hyderabad"
"Y Venugopal Rao","Player","Sunrisers Hyderabad","Delhi Daredevils","0","0","Sunrisers Hyderabad"
"DW Steyn","Player","Sunrisers Hyderabad","Delhi Daredevils","0","0","Sunrisers Hyderabad"
"A Mishra","Player","Sunrisers Hyderabad","Delhi Daredevils","0","0","Sunrisers Hyderabad"
"KV Sharma","Player","Sunrisers Hyderabad","Delhi Daredevils","0","0","Sunrisers Hyderabad"
