Player_Name,Role_Desc,Player_team,Opposit_Team,is_manofThematch,pscore,City_Name,
SD Chitnis,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
Mandeep Singh,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
BA Bhatt,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
N Saini,Keeper,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
DA Miller,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
Azhar Mahmood,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
P Awana,Player,Kings XI Punjab,Mumbai Indians,FALSE,0,Mumbai Indians,
BB McCullum,Player,Kolkata Knight Riders,Deccan Chargers,FALSE,0,Deccan Chargers,
JH Kallis,Player,Kolkata Knight Riders,Deccan Chargers,FALSE,0,Deccan Chargers,
YK Pathan,Player,Kolkata Knight Riders,Deccan Chargers,FALSE,0,Deccan Chargers,
G Gambhir,Captain,Kolkata Knight Riders,Deccan Chargers,FALSE,3,Deccan Chargers,
B Lee,Player,Kolkata Knight Riders,Deccan Chargers,TRUE,0,Deccan Chargers,
MK Tiwary,Player,Kolkata Knight Riders,Deccan Chargers,FALSE,0,Deccan Chargers,
R Bhatia,Player,Kolkata Knight Riders,Deccan Chargers,FALSE,0,Deccan Chargers,
DB Das,Player,Kolkata Knight Riders,Deccan Chargers,FALSE,0,Deccan Chargers,
L Balaji,Player,Kolkata Knight Riders,Deccan Chargers,FALSE,0,Deccan Chargers,
MS Bisla,Keeper,Kolkata Knight Riders,Deccan Chargers,FALSE,0,Deccan Chargers,
SP Narine,Player,Kolkata Knight Riders,Deccan Chargers,FALSE,0,Deccan Chargers,
CL White,Player,Deccan Chargers,Kolkata Knight Riders,FALSE,0,Deccan Chargers,
PA Patel,Keeper,Deccan Chargers,Kolkata Knight Riders,FALSE,0,Deccan Chargers,
KC Sangakkara,Captain,Deccan Chargers,Kolkata Knight Riders,FALSE,3,Deccan Chargers,
S Dhawan,Player,Deccan Chargers,Kolkata Knight Riders,FALSE,0,Deccan Chargers,
DW Steyn,Player,Deccan Chargers,Kolkata Knight Riders,FALSE,0,Deccan Chargers,
A Mishra,Player,Deccan Chargers,Kolkata Knight Riders,FALSE,0,Deccan Chargers,
JP Duminy,Player,Deccan Chargers,Kolkata Knight Riders,FALSE,0,Deccan Chargers,
IR Jaggi,Player,Deccan Chargers,Kolkata Knight Riders,FALSE,0,Deccan Chargers,
Ankit Sharma,Player,Deccan Chargers,Kolkata Knight Riders,FALSE,0,Deccan Chargers,
V Pratap Singh,Player,Deccan Chargers,Kolkata Knight Riders,FALSE,0,Deccan Chargers,
Anand Rajan,Player,Deccan Chargers,Kolkata Knight Riders,FALSE,0,Deccan Chargers,
V Kohli,Player,Royal Challengers Bangalore,Rajasthan Royals,FALSE,0,Rajasthan Royals,
Z Khan,Player,Royal Challengers Bangalore,Rajasthan Royals,FALSE,0,Rajasthan Royals,
SS Tiwary,Player,Royal Challengers Bangalore,Rajasthan Royals,FALSE,0,Rajasthan Royals,
R Vinay Kumar,Player,Royal Challengers Bangalore,Rajasthan Royals,FALSE,0,Rajasthan Royals,
AB de Villiers,Keeper,Royal Challengers Bangalore,Rajasthan Royals,TRUE,0,Rajasthan Royals,
TM Dilshan,Player,Royal Challengers Bangalore,Rajasthan Royals,FALSE,0,Rajasthan Royals,
CH Gayle,Player,Royal Challengers Bangalore,Rajasthan Royals,FALSE,0,Rajasthan Royals,
DL Vettori,Captain,Royal Challengers Bangalore,Rajasthan Royals,FALSE,3,Rajasthan Royals,
KP Appanna,Player,Royal Challengers Bangalore,Rajasthan Royals,FALSE,0,Rajasthan Royals,
MA Agarwal,Player,Royal Challengers Bangalore,Rajasthan Royals,FALSE,0,Rajasthan Royals,
HV Patel,Player,Royal Challengers Bangalore,Rajasthan Royals,FALSE,0,Rajasthan Royals,
R Dravid,Captain,Rajasthan Royals,Royal Challengers Bangalore,FALSE,4,Rajasthan Royals,
SK Trivedi,Player,Rajasthan Royals,Royal Challengers Bangalore,FALSE,1,Rajasthan Royals,
Pankaj Singh,Player,Rajasthan Royals,Royal Challengers Bangalore,FALSE,1,Rajasthan Royals,
AM Rahane,Player,Rajasthan Royals,Royal Challengers Bangalore,FALSE,1,Rajasthan Royals,
BJ Hodge,Player,Rajasthan Royals,Royal Challengers Bangalore,FALSE,1,Rajasthan Royals,
SP Goswami,Keeper,Rajasthan Royals,Royal Challengers Bangalore,FALSE,1,Rajasthan Royals,
OA Shah,Player,Rajasthan Royals,Royal Challengers Bangalore,FALSE,1,Rajasthan Royals,
STR Binny,Player,Rajasthan Royals,Royal Challengers Bangalore,FALSE,1,Rajasthan Royals,
KK Cooper,Player,Rajasthan Royals,Royal Challengers Bangalore,FALSE,1,Rajasthan Royals,
GB Hogg,Player,Rajasthan Royals,Royal Challengers Bangalore,FALSE,1,Rajasthan Royals,
A Chandila,Player,Rajasthan Royals,Royal Challengers Bangalore,FALSE,1,Rajasthan Royals,
IK Pathan,Player,Delhi Daredevils,Pune Warriors,FALSE,0,Pune Warriors,
V Sehwag,Captain,Delhi Daredevils,Pune Warriors,TRUE,3,Pune Warriors,
LRPL Taylor,Player,Delhi Daredevils,Pune Warriors,FALSE,0,Pune Warriors,
DPMD Jayawardene,Player,Delhi Daredevils,Pune Warriors,FALSE,0,Pune Warriors,
KP Pietersen,Player,Delhi Daredevils,Pune Warriors,FALSE,0,Pune Warriors,
NV Ojha,Keeper,Delhi Daredevils,Pune Warriors,FALSE,0,Pune Warriors,
M Morkel,Player,Delhi Daredevils,Pune Warriors,FALSE,0,Pune Warriors,
Y Nagar,Player,Delhi Daredevils,Pune Warriors,FALSE,0,Pune Warriors,
UT Yadav,Player,Delhi Daredevils,Pune Warriors,FALSE,0,Pune Warriors,
S Nadeem,Player,Delhi Daredevils,Pune Warriors,FALSE,0,Pune Warriors,
P Negi,Player,Delhi Daredevils,Pune Warriors,FALSE,0,Pune Warriors,
SC Ganguly,Captain,Pune Warriors,Delhi Daredevils,FALSE,3,Pune Warriors,
RV Uthappa,Keeper,Pune Warriors,Delhi Daredevils,FALSE,0,Pune Warriors,
A Nehra,Player,Pune Warriors,Delhi Daredevils,FALSE,0,Pune Warriors,
M Kartik,Player,Pune Warriors,Delhi Daredevils,FALSE,0,Pune Warriors,
MK Pandey,Player,Pune Warriors,Delhi Daredevils,FALSE,0,Pune Warriors,
JD Ryder,Player,Pune Warriors,Delhi Daredevils,FALSE,0,Pune Warriors,
M Manhas,Player,Pune Warriors,Delhi Daredevils,FALSE,0,Pune Warriors,
R Sharma,Player,Pune Warriors,Delhi Daredevils,FALSE,0,Pune Warriors,
AC Thomas,Player,Pune Warriors,Delhi Daredevils,FALSE,0,Pune Warriors,
SPD Smith,Player,Pune Warriors,Delhi Daredevils,FALSE,0,Pune Warriors,
LJ Wright,Player,Pune Warriors,Delhi Daredevils,FALSE,0,Pune Warriors,
Harbhajan Singh,Captain,Mumbai Indians,Kings XI Punjab,FALSE,3,Kings XI Punjab,
RG Sharma,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
RP Singh,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
KD Karthik,Keeper,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
MM Patel,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
SR Tendulkar,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
AT Rayudu,Player,Mumbai Indians,Kings XI Punjab,TRUE,0,Kings XI Punjab,
KA Pollard,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
JEC Franklin,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
CJ McKay,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
RJ Peterson,Player,Mumbai Indians,Kings XI Punjab,FALSE,0,Kings XI Punjab,
DJ Hussey,Captain,Kings XI Punjab,Mumbai Indians,FALSE,4,Kings XI Punjab,
P Kumar,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
PP Chawla,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
SE Marsh,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
SD Chitnis,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
Mandeep Singh,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
BA Bhatt,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
N Saini,Keeper,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
DA Miller,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
Azhar Mahmood,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
P Awana,Player,Kings XI Punjab,Mumbai Indians,FALSE,1,Kings XI Punjab,
CL White,Player,Deccan Chargers,Pune Warriors,TRUE,0,Pune Warriors,
PA Patel,Keeper,Deccan Chargers,Pune Warriors,FALSE,0,Pune Warriors,
KC Sangakkara,Captain,Deccan Chargers,Pune Warriors,FALSE,3,Pune Warriors,
S Dhawan,Player,Deccan Chargers,Pune Warriors,FALSE,0,Pune Warriors,
MS Gony,Player,Deccan Chargers,Pune Warriors,FALSE,0,Pune Warriors,
A Mishra,Player,Deccan Chargers,Pune Warriors,FALSE,0,Pune Warriors,
JP Duminy,Player,Deccan Chargers,Pune Warriors,FALSE,0,Pune Warriors,
J Theron,Player,Deccan Chargers,Pune Warriors,FALSE,0,Pune Warriors,
IR Jaggi,Player,Deccan Chargers,Pune Warriors,FALSE,0,Pune Warriors,
Ankit Sharma,Player,Deccan Chargers,Pune Warriors,FALSE,0,Pune Warriors,
A Ashish Reddy,Player,Deccan Chargers,Pune Warriors,FALSE,0,Pune Warriors,
SC Ganguly,Captain,Pune Warriors,Deccan Chargers,FALSE,3,Pune Warriors,
RV Uthappa,Keeper,Pune Warriors,Deccan Chargers,FALSE,0,Pune Warriors,
A Nehra,Player,Pune Warriors,Deccan Chargers,FALSE,0,Pune Warriors,
MK Pandey,Player,Pune Warriors,Deccan Chargers,FALSE,0,Pune Warriors,
JD Ryder,Player,Pune Warriors,Deccan Chargers,FALSE,0,Pune Warriors,
M Manhas,Player,Pune Warriors,Deccan Chargers,FALSE,0,Pune Warriors,
R Sharma,Player,Pune Warriors,Deccan Chargers,FALSE,0,Pune Warriors,
AC Thomas,Player,Pune Warriors,Deccan Chargers,FALSE,0,Pune Warriors,
B Kumar,Player,Pune Warriors,Deccan Chargers,FALSE,0,Pune Warriors,
SPD Smith,Player,Pune Warriors,Deccan Chargers,FALSE,0,Pune Warriors,
MN Samuels,Player,Pune Warriors,Deccan Chargers,FALSE,0,Pune Warriors,
Harbhajan Singh,Captain,Mumbai Indians,Delhi Daredevils,FALSE,3,Delhi Daredevils,
RG Sharma,Player,Mumbai Indians,Delhi Daredevils,FALSE,0,Delhi Daredevils,
RP Singh,Player,Mumbai Indians,Delhi Daredevils,FALSE,0,Delhi Daredevils,
KD Karthik,Keeper,Mumbai Indians,Delhi Daredevils,FALSE,0,Delhi Daredevils,
SR Tendulkar,Player,Mumbai Indians,Delhi Daredevils,FALSE,0,Delhi Daredevils,
SL Malinga,Player,Mumbai Indians,Delhi Daredevils,FALSE,0,Delhi Daredevils,
AT Rayudu,Player,Mumbai Indians,Delhi Daredevils,FALSE,0,Delhi Daredevils,
KA Pollard,Player,Mumbai Indians,Delhi Daredevils,FALSE,0,Delhi Daredevils,
AC Blizzard,Player,Mumbai Indians,Delhi Daredevils,FALSE,0,Delhi Daredevils,
RJ Peterson,Player,Mumbai Indians,Delhi Daredevils,FALSE,0,Delhi Daredevils,
R Shukla,Player,Mumbai Indians,Delhi Daredevils,FALSE,0,Delhi Daredevils,
IK Pathan,Player,Delhi Daredevils,Mumbai Indians,FALSE,1,Delhi Daredevils,
V Sehwag,Captain,Delhi Daredevils,Mumbai Indians,TRUE,4,Delhi Daredevils,
LRPL Taylor,Player,Delhi Daredevils,Mumbai Indians,FALSE,1,Delhi Daredevils,
DPMD Jayawardene,Player,Delhi Daredevils,Mumbai Indians,FALSE,1,Delhi Daredevils,
AB Agarkar,Player,Delhi Daredevils,Mumbai Indians,FALSE,1,Delhi Daredevils,
KP Pietersen,Player,Delhi Daredevils,Mumbai Indians,FALSE,1,Delhi Daredevils,
NV Ojha,Keeper,Delhi Daredevils,Mumbai Indians,FALSE,1,Delhi Daredevils,
M Morkel,Player,Delhi Daredevils,Mumbai Indians,FALSE,1,Delhi Daredevils,
Y Nagar,Player,Delhi Daredevils,Mumbai Indians,FALSE,1,Delhi Daredevils,
UT Yadav,Player,Delhi Daredevils,Mumbai Indians,FALSE,1,Delhi Daredevils,
S Nadeem,Player,Delhi Daredevils,Mumbai Indians,FALSE,1,Delhi Daredevils,
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
SK Raina,Player,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
S Badrinath,Player,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
RA Jadeja,Player,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
WP Saha,Player,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
DJ Bravo,Player,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
JA Morkel,Player,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
SB Jakati,Player,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
R Ashwin,Player,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
F du Plessis,Player,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
KMDN Kulasekara,Player,Chennai Super Kings,Kings XI Punjab,FALSE,1,Chennai Super Kings,
DJ Hussey,Captain,Kings XI Punjab,Chennai Super Kings,FALSE,3,Chennai Super Kings,
P Kumar,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
PP Chawla,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
SE Marsh,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
Bipul Sharma,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
Mandeep Singh,Player,Kings XI Punjab,Chennai Super Kings,TRUE,0,Chennai Super Kings,
BA Bhatt,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
N Saini,Keeper,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
DA Miller,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
Azhar Mahmood,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
P Awana,Player,Kings XI Punjab,Chennai Super Kings,FALSE,0,Chennai Super Kings,
V Kohli,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
Z Khan,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
SS Tiwary,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
R Vinay Kumar,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
AB de Villiers,Keeper,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
TM Dilshan,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
CH Gayle,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
DL Vettori,Captain,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,3,Kolkata Knight Riders,
KP Appanna,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
MA Agarwal,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
HV Patel,Player,Royal Challengers Bangalore,Kolkata Knight Riders,FALSE,0,Kolkata Knight Riders,
BB McCullum,Keeper,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
JH Kallis,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
YK Pathan,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
G Gambhir,Captain,Kolkata Knight Riders,Royal Challengers Bangalore,TRUE,4,Kolkata Knight Riders,
LR Shukla,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
B Lee,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
MK Tiwary,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
R Bhatia,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
DB Das,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
Iqbal Abdulla,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
SP Narine,Player,Kolkata Knight Riders,Royal Challengers Bangalore,FALSE,1,Kolkata Knight Riders,
IK Pathan,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
V Sehwag,Captain,Delhi Daredevils,Rajasthan Royals,TRUE,4,Delhi Daredevils,
LRPL Taylor,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
DPMD Jayawardene,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
AB Agarkar,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
KP Pietersen,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
NV Ojha,Keeper,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
M Morkel,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
Y Nagar,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
UT Yadav,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
S Nadeem,Player,Delhi Daredevils,Rajasthan Royals,FALSE,1,Delhi Daredevils,
R Dravid,Captain,Rajasthan Royals,Delhi Daredevils,FALSE,3,Delhi Daredevils,
Pankaj Singh,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
AM Rahane,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
BJ Hodge,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
SP Goswami,Keeper,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
A Singh,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
OA Shah,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
AL Menaria,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
AA Chavan,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
KK Cooper,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
GB Hogg,Player,Rajasthan Royals,Delhi Daredevils,FALSE,0,Delhi Daredevils,
Harbhajan Singh,Captain,Mumbai Indians,Deccan Chargers,FALSE,4,Mumbai Indians,
RG Sharma,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,
RP Singh,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,
KD Karthik,Keeper,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,
MM Patel,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,
SR Tendulkar,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,
SL Malinga,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,
AT Rayudu,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,
JEC Franklin,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,
RE Levi,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,
RJ Peterson,Player,Mumbai Indians,Deccan Chargers,FALSE,1,Mumbai Indians,
CL White,Captain,Deccan Chargers,Mumbai Indians,FALSE,3,Mumbai Indians,
PA Patel,Keeper,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,
S Dhawan,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,
B Chipli,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,
DW Steyn,Player,Deccan Chargers,Mumbai Indians,TRUE,0,Mumbai Indians,
A Mishra,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,
JP Duminy,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,
IR Jaggi,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,
DT Christian,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,
A Ashish Reddy,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,
V Pratap Singh,Player,Deccan Chargers,Mumbai Indians,FALSE,0,Mumbai Indians,
BB McCullum,Keeper,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,
JH Kallis,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,
YK Pathan,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,
G Gambhir,Captain,Kolkata Knight Riders,Chennai Super Kings,TRUE,3,Chennai Super Kings,
LR Shukla,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,
B Lee,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,
MK Tiwary,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,
R Bhatia,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,
DB Das,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,
Iqbal Abdulla,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,
SP Narine,Player,Kolkata Knight Riders,Chennai Super Kings,FALSE,0,Chennai Super Kings,
MEK Hussey,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
MS Dhoni,CaptainKeeper,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
SK Raina,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
S Badrinath,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
RA Jadeja,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
DJ Bravo,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
VY Mahesh,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
JA Morkel,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
SB Jakati,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
R Ashwin,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
F du Plessis,Player,Chennai Super Kings,Kolkata Knight Riders,FALSE,1,Chennai Super Kings,
CL White,Player,Deccan Chargers,Pune Warriors,FALSE,0,Deccan Chargers,
PA Patel,Keeper,Deccan Chargers,Pune Warriors,FALSE,0,Deccan Chargers,
KC Sangakkara,Captain,Deccan Chargers,Pune Warriors,TRUE,3,Deccan Chargers,
S Dhawan,Player,Deccan Chargers,Pune Warriors,FALSE,0,Deccan Chargers,
DW Steyn,Player,Deccan Chargers,Pune Warriors,FALSE,0,Deccan Chargers,
A Mishra,Player,Deccan Chargers,Pune Warriors,FALSE,0,Deccan Chargers,
JP Duminy,Player,Deccan Chargers,Pune Warriors,FALSE,0,Deccan Chargers,
Ankit Sharma,Player,Deccan Chargers,Pune Warriors,FALSE,0,Deccan Chargers,
A Ashish Reddy,Player,Deccan Chargers,Pune Warriors,FALSE,0,Deccan Chargers,
V Pratap Singh,Player,Deccan Chargers,Pune Warriors,FALSE,0,Deccan Chargers,
BB Samantray,Player,Deccan Chargers,Pune Warriors,FALSE,0,Deccan Chargers,
SC Ganguly,Captain,Pune Warriors,Deccan Chargers,FALSE,3,Deccan Chargers,
RV Uthappa,Keeper,Pune Warriors,Deccan Chargers,FALSE,0,Deccan Chargers,
A Nehra,Player,Pune Warriors,Deccan Chargers,FALSE,0,Deccan Chargers,
M Kartik,Player,Pune Warriors,Deccan Chargers,FALSE,0,Deccan Chargers,
MK Pandey,Player,Pune Warriors,Deccan Chargers,FALSE,0,Deccan Chargers,
M Manhas,Player,Pune Warriors,Deccan Chargers,FALSE,0,Deccan Chargers,
WD Parnell,Player,Pune Warriors,Deccan Chargers,FALSE,0,Deccan Chargers,
